timestep,step,agent_power_house_1,baseline_power_house_1,power_diff_house_1,house_1_battery_P_bat,house_1_battery_SOC,agent_cost,baseline_cost,cost_saving,reward
2015-08-09 17:00:00,498,-0.0677400176261558,-0.0677400176261558,0.0,,,0.0047767000454909695,0.0047767000454909695,0.0,0.0
2015-08-09 17:15:00,499,-0.08041342071503645,-0.08041342071503645,0.0,,,0.004741801233830906,0.004741801233830906,0.0,0.0
2015-08-09 17:30:00,500,-0.10695615239634047,-0.10695615239634047,0.0,,,0.005628939450052552,0.005628939450052552,0.0,0.0
2015-08-09 17:45:00,501,-0.1466914271123366,-0.1466914271123366,0.0,,,0.0074869306677438335,0.0074869306677438335,0.0,0.0
2015-08-09 18:00:00,502,-0.15075078465783373,-0.15075078465783373,0.0,,,0.010216412726690468,0.010268399897863562,5.198717117309466e-05,5.198717117309466e-05
2015-08-09 18:15:00,503,-0.1480507706042606,-0.1480507706042606,0.0,,,0.010604542097221458,0.010552554926048362,-5.19871711730964e-05,-5.19871711730964e-05
2015-08-09 18:30:00,504,-0.1453507565506875,-0.1453507565506875,0.0,,,0.010363553942298244,0.010363553942298244,0.0,0.0
2015-08-09 18:45:00,505,-0.14337074624473464,-0.14337074624473464,0.0,,,0.010174552958548126,0.010174552958548126,0.0,0.0
2015-08-09 19:00:00,506,-0.14188573851526914,-0.14188573851526914,0.0,,,0.0014953695802710735,0.010035952237131426,0.008540582656860352,0.008540582656860352
2015-08-09 19:15:00,507,-0.14044573102002972,-0.14044573102002972,0.0,,,0.018472584352929193,0.00993200169606884,-0.008540582656860352,-0.008540582656860352
2015-08-09 19:30:00,508,-0.1386457216509814,-0.1386457216509814,0.0,,,0.003194408750061138,0.009831201171402081,0.006636792421340944,0.006636792421340944
2015-08-09 19:45:00,509,-0.13603570806586052,-0.13603570806586052,0.0,,,-0.013007534515543847,0.0097052005155687,0.022712735031112548,0.022712735031112548
2015-08-09 20:00:00,510,-0.13248068956198875,-0.13248068956198875,0.0,,,-0.002472294270507178,0.009522499564610237,0.011994793835117416,0.011994793835117416
2015-08-09 20:15:00,511,-0.12762066426555713,-0.12762066426555713,0.0,,,-0.01098466023281361,0.009273648269339213,0.020258308502152822,0.020258308502152822
2015-08-09 20:30:00,512,-0.12154563264501787,-0.12154563264501787,0.0,,,-0.022051328194353383,0.008933446498589,0.030984774692942384,0.030984774692942384
2015-08-09 20:45:00,513,-0.113940593060787,-0.113940593060787,0.0,,,-0.05025141362320688,0.008508194285151252,0.05875960790835813,0.05875960790835813
2015-08-09 21:00:00,514,-0.10525554785512688,-0.10525554785512688,0.0,,,-0.0756011892068995,0.00797584151425509,0.08357703072115459,0.08357703072115459
2015-08-09 21:15:00,515,-0.09594049937029873,-0.09594049937029873,0.0,,,-0.09789488904289746,0.007367888349858882,0.10526277739275634,0.10526277739275634
2015-08-09 21:30:00,516,-0.08644544994856726,-0.08644544994856726,0.0,,,-0.09808119001259404,0.006715834955920912,0.10479702496851495,0.10479702496851495
2015-08-09 21:45:00,517,-0.07731040240064475,-0.07731040240064475,0.0,,,-0.006601064366603058,0.006051181496399709,0.012652245863002766,0.012652245863002766
2015-08-09 22:00:00,518,-0.06889535860034138,-0.06889535860034138,0.0,,,0.0054117281680451336,0.0054117281680451336,0.0,0.0
2015-08-09 22:15:00,519,-0.061605320655694504,-0.061605320655694504,0.0,,,0.0048226751020238965,0.0048226751020238965,0.0,0.0
2015-08-09 22:30:00,520,-0.05589029090896425,-0.05589029090896425,0.0,,,0.004312372445898616,0.004312372445898616,0.0,0.0
2015-08-09 22:45:00,521,-0.05202027076550962,-0.05202027076550962,0.0,,,0.003912320363627498,0.003912320363627498,0.0,0.0
2015-08-09 23:00:00,522,-0.04959025811729324,-0.04959025811729324,0.0,,,0.003641418953585674,0.003641418953585674,0.0,0.0
2015-08-09 23:15:00,523,-0.04806025015360162,-0.04806025015360162,0.0,,,0.0034713180682105272,0.0034713180682105272,0.0,0.0
2015-08-09 23:30:00,524,-0.04698024453217237,-0.04698024453217237,0.0,,,0.003364217510752114,0.003364217510752114,0.0,0.0
2015-08-09 23:45:00,525,-0.045990239379196496,-0.045990239379196496,0.0,,,0.0032886171172520663,0.0032886171172520663,0.0,0.0
2015-08-10 00:00:00,526,-0.04509023469467175,-0.04509023469467175,0.0,,,0.003219316756543755,0.003219316756543755,0.0,0.0
2015-08-10 00:15:00,527,-0.04414522977592088,-0.04414522977592088,0.0,,,0.012030434756721504,0.003156316428627023,-0.008874118328094482,-0.008874118328094482
2015-08-10 00:30:00,528,-0.0433352255598495,-0.0433352255598495,0.0,,,0.016433378800631265,0.0030901660843144618,-0.013343212716316803,-0.013343212716316803
2015-08-10 00:45:00,529,-0.04261522181222925,-0.04261522181222925,0.0,,,-0.0054811043586348055,0.003033465789189465,0.008514570147824271,0.008514570147824271
2015-08-10 01:00:00,530,-0.042075219001514626,-0.042075219001514626,0.0,,,0.002983065526856048,0.002983065526856048,0.0,0.0
2015-08-10 01:15:00,531,-0.04171521712770562,-0.04171521712770562,0.0,,,0.002945265330106024,0.002945265330106024,0.0,0.0
2015-08-10 01:30:00,532,-0.04180521759615787,-0.04180521759615787,0.0,,,0.002920065198939394,0.002920065198939394,0.0,0.0
2015-08-10 01:45:00,533,-0.04225521993842024,-0.04225521993842024,0.0,,,0.0029263652317310512,0.0029263652317310512,0.0,0.0
2015-08-10 02:00:00,534,-0.04306522415449163,-0.04306522415449163,0.0,,,0.002957865395689417,0.002957865395689417,0.0,0.0
2015-08-10 02:15:00,535,-0.04423523024437313,-0.04423523024437313,0.0,,,0.0030145656908144142,0.0030145656908144142,0.0,0.0
2015-08-10 02:30:00,536,-0.045540237036934134,-0.045540237036934134,0.0,,,0.0030964661171061195,0.0030964661171061195,0.0,0.0
2015-08-10 02:45:00,537,-0.04725024593753026,-0.04725024593753026,0.0,,,0.0031878165925853896,0.0031878165925853896,0.0,0.0
2015-08-10 03:00:00,538,-0.04986025952265112,-0.04986025952265112,0.0,,,0.0033075172156271184,0.0033075172156271184,0.0,0.0
2015-08-10 03:15:00,539,-0.05427028247682038,-0.05427028247682038,0.0,,,0.003490218166585579,0.003490218166585579,0.0,0.0
2015-08-10 03:30:00,540,-0.06115531831343212,-0.06115531831343212,0.0,,,0.0037989197733774268,0.0037989197733774268,0.0,0.0
2015-08-10 03:45:00,541,-0.07101036960897376,-0.07101036960897376,0.0,,,0.004280872281940249,0.004280872281940249,0.0,0.0
2015-08-10 04:00:00,542,-0.08253042957088538,-0.08253042957088538,0.0,,,0.004970725872628164,0.004970725872628164,0.0,0.0
2015-08-10 04:15:00,543,-0.09391548883011974,-0.09391548883011974,0.0,,,0.005777130069961977,0.005777130069961977,0.0,0.0
2015-08-10 04:30:00,544,-0.10377054012566138,-0.10377054012566138,0.0,,,0.006574084218108383,0.006574084218108383,0.0,0.0
2015-08-10 04:45:00,545,-0.11074557643072537,-0.11074557643072537,0.0,,,0.007263937808796297,0.007263937808796297,0.0,0.0
2015-08-10 05:00:00,546,-0.11533560032179913,-0.11533560032179913,0.0,,,0.007752190350150776,0.007752190350150776,0.0,0.0
2015-08-10 05:15:00,547,-0.11839561624918239,-0.11839561624918239,0.0,,,0.00807349202252594,0.00807349202252594,0.0,0.0
2015-08-10 05:30:00,548,-0.12091562936585101,-0.12091562936585101,0.0,,,0.008287693137442768,0.008287693137442768,0.0,0.0
2015-08-10 05:45:00,549,-0.12357064318519799,-0.12357064318519799,0.0,,,0.008464094055609571,0.008464094055609571,0.0,0.0
2015-08-10 06:00:00,550,-0.1261806567703189,-0.1261806567703189,0.0,,,0.008649945022963861,0.008649945022963861,0.0,0.0
2015-08-10 06:15:00,551,-0.12843066848162962,-0.12843066848162962,0.0,,,0.008832645973922323,0.008832645973922323,0.0,0.0
2015-08-10 06:30:00,552,-0.129870675976869,-0.129870675976869,0.0,,,0.008990146793714075,0.008990146793714075,0.0,0.0
2015-08-10 06:45:00,553,-0.13032067831913025,-0.13032067831913025,0.0,,,0.00909094731838083,0.00909094731838083,0.0,0.0
2015-08-10 07:00:00,554,-0.12996067644532125,-0.12996067644532125,0.0,,,0.009122447482339119,0.009122447482339119,0.0,0.0
2015-08-10 07:15:00,555,-0.12897067129234424,-0.12897067129234424,0.0,,,0.009097247351172488,0.009097247351172488,0.0,0.0
2015-08-10 07:30:00,556,-0.12762066426555713,-0.12762066426555713,0.0,,,0.009027946990464098,0.009027946990464098,0.0,0.0
2015-08-10 07:45:00,557,-0.10019813607427666,-0.10019813607427666,0.0,,,0.008933446498589,0.008933446498589,0.0,0.0
2015-08-10 08:00:00,558,0.17263799803646995,0.17263799803646995,0.0,,,0.007013869525199367,0.007013869525199367,0.0,0.0
2015-08-10 08:15:00,559,0.4162657565018475,0.4162657565018475,0.0,,,-0.003452759960729399,-0.003452759960729399,0.0,0.0
2015-08-10 08:30:00,560,0.1761926489039212,0.1761926489039212,0.0,,,-0.00832531513003695,-0.00832531513003695,0.0,0.0
2015-08-10 08:45:00,561,0.10926866851801731,0.10926866851801731,0.0,,,-0.003523852978078424,-0.003523852978078424,0.0,0.0
2015-08-10 09:00:00,562,-0.014729588205764643,-0.014729588205764643,0.0,,,-0.002185373370360346,-0.002185373370360346,0.0,0.0
2015-08-10 09:15:00,563,0.2610216448267726,0.2610216448267726,0.0,,,0.0010310711744035252,0.0010310711744035252,0.0,0.0
2015-08-10 09:30:00,564,0.593288502227954,0.593288502227954,0.0,,,-0.005220432896535452,-0.005220432896535452,0.0,0.0
2015-08-10 09:45:00,565,0.10396905435192115,0.10396905435192115,0.0,,,-0.011865770044559082,-0.011865770044559082,0.0,0.0
2015-08-10 10:00:00,566,-0.016479984294873462,-0.016479984294873462,0.0,,,-0.002079381087038423,-0.002079381087038423,0.0,0.0
2015-08-10 10:15:00,567,0.01773297193121895,0.01773297193121895,0.0,,,0.0011535989006411424,0.0011535989006411424,0.0,0.0
2015-08-10 10:30:00,568,0.14985482156348973,0.14985482156348973,0.0,,,-0.000354659438624379,-0.000354659438624379,0.0,0.0
2015-08-10 10:45:00,569,0.17267313672501766,0.17267313672501766,0.0,,,-0.0029970964312697945,-0.0029970964312697945,0.0,0.0
2015-08-10 11:00:00,570,0.15048552648200847,0.15048552648200847,0.0,,,-0.0034534627345003534,-0.0034534627345003534,0.0,0.0
2015-08-10 11:15:00,571,-0.018238090581631616,-0.018238090581631616,0.0,,,-0.0030097105296401695,-0.0030097105296401695,0.0,0.0
2015-08-10 11:30:00,572,0.08025294224425816,0.08025294224425816,0.0,,,0.0012766663407142132,0.0012766663407142132,0.0,0.0
2015-08-10 11:45:00,573,0.01365486897845676,0.01365486897845676,0.0,,,-0.0016050588448851633,-0.0016050588448851633,0.0,0.0
2015-08-10 12:00:00,574,0.11876836835541242,0.11876836835541242,0.0,,,-0.0002730973795691352,-0.0002730973795691352,0.0,0.0
2015-08-10 12:15:00,575,0.4577259532144099,0.4577259532144099,0.0,,,-0.0023753673671082485,-0.0023753673671082485,0.0,0.0
2015-08-10 12:30:00,576,0.1040128425292785,0.1040128425292785,0.0,,,-0.00720790289149767,-0.009154519064288198,-0.0019466161727905275,-0.978787322251858
2015-11-29 13:45:00,577,-0.1559708118280755,-0.1559708118280755,0.0,,,-0.09678158324814082,0.011264458631507155,0.10804604187964797,0.10804604187964797
2015-11-29 14:00:00,578,-0.15156078887390628,-0.15156078887390628,0.0,,,-0.065938643225846,0.010917956827965286,0.07685660005381129,0.07685660005381129
2015-11-29 14:15:00,579,-0.14755576802777212,-0.14755576802777212,0.0,,,0.01060925522117344,0.01060925522117344,0.0,0.0
2015-11-29 14:30:00,580,-0.14364074765009138,-0.14364074765009138,0.0,,,0.01032890376194405,0.01032890376194405,0.0,0.0
2015-11-29 14:45:00,581,-0.13999572867776738,-0.13999572867776738,0.0,,,0.010054852335506398,0.010054852335506398,0.0,0.0
2015-11-29 15:00:00,582,-0.1368907125161591,-0.1368907125161591,0.0,,,0.009799701007443718,0.009799701007443718,0.0,0.0
2015-11-29 15:15:00,583,-0.13432569916526438,-0.13432569916526438,0.0,,,0.009582349876131139,0.009582349876131139,0.0,0.0
2015-11-29 15:30:00,584,-0.132885691670025,-0.132885691670025,0.0,,,0.009402798941568508,0.009402798941568508,0.0,0.0
2015-11-29 15:45:00,585,-0.13261569026466827,-0.13261569026466827,0.0,,,0.009301998416901752,0.009301998416901752,0.0,0.0
2015-11-29 16:00:00,586,-0.13392069705722812,-0.13392069705722812,0.0,,,0.00928309831852678,0.00928309831852678,0.0,0.0
2015-11-29 16:15:00,587,-0.13702571321883752,-0.13702571321883752,0.0,,,0.009374448794005969,0.009374448794005969,0.0,0.0
2015-11-29 16:30:00,588,-0.14260574226288825,-0.14260574226288825,0.0,,,0.009591799925318627,0.009591799925318627,0.0,0.0
2015-11-29 16:45:00,589,-0.15052578348670312,-0.15052578348670312,0.0,,,0.009982401958402179,0.009982401958402179,0.0,0.0
2015-11-29 17:00:00,590,-0.16051583548492426,-0.16051583548492426,0.0,,,0.01053680484406922,0.01053680484406922,0.0,0.0
2015-11-29 17:15:00,591,-0.172080895681062,-0.172080895681062,0.0,,,0.0112361084839447,0.0112361084839447,0.0,0.0
2015-11-29 17:30:00,592,-0.18463596103017677,-0.18463596103017677,0.0,,,0.01204566269767434,0.01204566269767434,0.0,0.0
2015-11-29 17:45:00,593,-0.1977760294242334,-0.1977760294242334,0.0,,,0.012924517272112374,0.012924517272112374,0.0,0.0
2015-11-29 18:00:00,594,-0.21046609547602652,-0.21046609547602652,0.0,,,0.013844322059696339,0.013844322059696339,0.0,0.0
2015-11-29 18:15:00,595,-0.22216615637484377,-0.22216615637484377,0.0,,,0.014732626683321858,0.014732626683321858,0.0,0.0
2015-11-29 18:30:00,596,-0.2321562083730649,-0.2321562083730649,0.0,,,0.015551630946239065,0.015551630946239065,0.0,0.0
2015-11-29 18:45:00,597,-0.23967124748884353,-0.23967124748884353,0.0,,,0.016250934586114544,0.016250934586114544,0.0,0.0
2015-11-29 19:00:00,598,-0.2442162711456911,-0.2442162711456911,0.0,,,0.016776987324219048,0.016776987324219048,0.0,0.0
2015-11-29 19:15:00,599,-0.2451162758302159,-0.2451162758302159,0.0,,,0.01709513898019838,0.01709513898019838,0.0,0.0
2015-11-29 19:30:00,600,-0.24187625896592815,-0.24187625896592815,0.0,,,0.017158139308115113,0.017158139308115113,0.0,0.0
2015-11-29 19:45:00,601,-0.23449622055282784,-0.23449622055282784,0.0,,,0.01693133812761497,0.01693133812761497,0.0,0.0
2015-11-29 20:00:00,602,-0.2241011664465717,-0.2241011664465717,0.0,,,0.01641473543869795,0.01641473543869795,0.0,0.0
2015-11-29 20:15:00,603,-0.21267110695311223,-0.21267110695311223,0.0,,,0.01568708165126002,0.01568708165126002,0.0,0.0
2015-11-29 20:30:00,604,-0.20191605097304585,-0.20191605097304585,0.0,,,0.014886977486717858,0.014886977486717858,0.0,0.0
2015-11-29 20:45:00,605,-0.1932310057673846,-0.1932310057673846,0.0,,,0.014134123568113211,0.014134123568113211,0.0,0.0
2015-11-29 21:00:00,606,-0.18607596852541614,-0.18607596852541614,0.0,,,0.013526170403716923,0.013526170403716923,0.0,0.0
2015-11-29 21:15:00,607,-0.17959593479684063,-0.17959593479684063,0.0,,,0.01302531779677913,0.01302531779677913,0.0,0.0
2015-11-29 21:30:00,608,-0.17284589966290725,-0.17284589966290725,0.0,,,0.012571715435778846,0.012571715435778846,0.0,0.0
2015-11-29 21:45:00,609,-0.16506085914177185,-0.16506085914177185,0.0,,,0.012099212976403508,0.012099212976403508,0.0,0.0
2015-11-29 22:00:00,610,-0.15637581393611177,-0.15637581393611177,0.0,,,0.011554260139924031,0.011554260139924031,0.0,0.0
2015-11-29 22:15:00,611,-0.1470157652170575,-0.1470157652170575,0.0,,,0.010946306975527825,0.010946306975527825,0.0,0.0
2015-11-29 22:30:00,612,-0.13716071392151588,-0.13716071392151588,0.0,,,0.010291103565194026,0.010291103565194026,0.0,0.0
2015-11-29 22:45:00,613,-0.12717066192329474,-0.12717066192329474,0.0,,,0.009601249974506112,0.009601249974506112,0.0,0.0
2015-11-29 23:00:00,614,-0.11704560922239637,-0.11704560922239637,0.0,,,0.008901946334630633,0.008901946334630633,0.0,0.0
2015-11-29 23:15:00,615,-0.10705555722417526,-0.10705555722417526,0.0,,,0.008193192645567747,0.008193192645567747,0.0,0.0
2015-11-29 23:30:00,616,-0.09720050592863361,-0.09720050592863361,0.0,,,0.007493889005692269,0.007493889005692269,0.0,0.0
2015-11-29 23:45:00,617,-0.088020458146485,-0.088020458146485,0.0,,,0.006804035415004353,0.006804035415004353,0.0,0.0
2015-11-30 00:00:00,618,-0.07915541200391926,-0.07915541200391926,0.0,,,0.006161432070253951,0.006161432070253951,0.0,0.0
2015-11-30 00:15:00,619,-0.07146037195123613,-0.07146037195123613,0.0,,,0.005540878840274349,0.005540878840274349,0.0,0.0
2015-11-30 00:30:00,620,-0.06498033822266062,-0.06498033822266062,0.0,,,0.005002226036586529,0.005002226036586529,0.0,0.0
2015-11-30 00:45:00,621,-0.06016531316045512,-0.06016531316045512,0.0,,,0.004548623675586244,0.004548623675586244,0.0,0.0
2015-11-30 01:00:00,622,-0.056790295593489,-0.056790295593489,0.0,,,0.004211571921231859,0.004211571921231859,0.0,0.0
2015-11-30 01:15:00,623,-0.054540283882177125,-0.054540283882177125,0.0,,,0.00397532069154423,0.00397532069154423,0.0,0.0
2015-11-30 01:30:00,624,-0.053145276621165,-0.053145276621165,0.0,,,0.003817819871752399,0.003817819871752399,0.0,0.0
2015-11-30 01:45:00,625,-0.052200271702414126,-0.052200271702414126,0.0,,,0.00372016936348155,0.00372016936348155,0.0,0.0
2015-11-30 02:00:00,626,-0.051570268423247245,-0.051570268423247245,0.0,,,0.003654019019168989,0.003654019019168989,0.0,0.0
2015-11-30 02:15:00,627,-0.05130026701788938,-0.05130026701788938,0.0,,,0.0036099187896273077,0.0036099187896273077,0.0,0.0
2015-11-30 02:30:00,628,-0.050895264909854236,-0.050895264909854236,0.0,,,0.003591018691252257,0.003591018691252257,0.0,0.0
2015-11-30 02:45:00,629,-0.05053526303604412,-0.05053526303604412,0.0,,,0.003562668543689797,0.003562668543689797,0.0,0.0
2015-11-30 03:00:00,630,-0.05026526163068625,-0.05026526163068625,0.0,,,0.003537468412523089,0.003537468412523089,0.0,0.0
2015-11-30 03:15:00,631,-0.04986025952265112,-0.04986025952265112,0.0,,,0.003518568314148038,0.003518568314148038,0.0,0.0
2015-11-30 03:30:00,632,-0.04986025952265112,-0.04986025952265112,0.0,,,0.003490218166585579,0.003490218166585579,0.0,0.0
2015-11-30 03:45:00,633,-0.0499952602253295,-0.0499952602253295,0.0,,,0.003490218166585579,0.003490218166585579,0.0,0.0
2015-11-30 04:00:00,634,-0.05053526303604412,-0.05053526303604412,0.0,,,0.0034996682157730653,0.0034996682157730653,0.0,0.0
2015-11-30 04:15:00,635,-0.051165266315211004,-0.051165266315211004,0.0,,,0.003537468412523089,0.003537468412523089,0.0,0.0
2015-11-30 04:30:00,636,-0.05206527099973575,-0.05206527099973575,0.0,,,0.0035815686420647705,0.0035815686420647705,0.0,0.0
2015-11-30 04:45:00,637,-0.05323527708961725,-0.05323527708961725,0.0,,,0.0036445689699815026,0.0036445689699815026,0.0,0.0
2015-11-30 05:00:00,638,-0.05611529208009488,-0.05611529208009488,0.0,,,0.003726469396273208,0.003726469396273208,0.0,0.0
2015-11-30 05:15:00,639,-0.06210032323218187,-0.06210032323218187,0.0,,,0.0039280704456066415,0.0039280704456066415,0.0,0.0
2015-11-30 05:30:00,640,-0.07267537827534375,-0.07267537827534375,0.0,,,0.004347022626252731,0.004347022626252731,0.0,0.0
2015-11-30 05:45:00,641,-0.08856046095719963,-0.08856046095719963,0.0,,,0.005087276479274063,0.005087276479274063,0.0,0.0
2015-11-30 06:00:00,642,-0.10782056120602163,-0.10782056120602163,0.0,,,0.006199232267003975,0.006199232267003975,0.0,0.0
2015-11-30 06:15:00,643,-0.12762066426555713,-0.12762066426555713,0.0,,,0.0075474392844215145,0.0075474392844215145,0.0,0.0
2015-11-30 06:30:00,644,-0.145170755613783,-0.145170755613783,0.0,,,0.008933446498589,0.008933446498589,0.0,0.0
2015-11-30 06:45:00,645,-0.15831082400783852,-0.15831082400783852,0.0,,,0.010161952892964812,0.010161952892964812,0.0,0.0
2015-11-30 07:00:00,646,-0.16731087085308263,-0.16731087085308263,0.0,,,0.011081757680548698,0.011081757680548698,0.0,0.0
2015-11-30 07:15:00,647,-0.17280089942868113,-0.17280089942868113,0.0,,,0.011711760959715786,0.011711760959715786,0.0,0.0
2015-11-30 07:30:00,648,-0.17550091348225424,-0.17550091348225424,0.0,,,0.01209606296000768,0.01209606296000768,0.0,0.0
2015-11-30 07:45:00,649,-0.17631091769832677,-0.17631091769832677,0.0,,,0.012285063943757798,0.012285063943757798,0.0,0.0
2015-11-30 08:00:00,650,-0.17550091348225424,-0.17550091348225424,0.0,,,0.012341764238882875,0.012341764238882875,0.0,0.0
2015-11-30 08:15:00,651,-0.17329590200516964,-0.17329590200516964,0.0,,,0.012285063943757798,0.012285063943757798,0.0,0.0
2015-11-30 08:30:00,652,-0.17019088584356135,-0.17019088584356135,0.0,,,0.012130713140361876,0.012130713140361876,0.0,0.0
2015-11-30 08:45:00,653,-0.16627586546587947,-0.16627586546587947,0.0,,,0.011913362009049295,0.011913362009049295,0.0,0.0
2015-11-30 09:00:00,654,-0.16222584438552037,-0.16222584438552037,0.0,,,0.011639310582611563,0.011639310582611563,0.0,0.0
2015-11-30 09:15:00,655,-0.15822082353938624,-0.15822082353938624,0.0,,,0.011355809106986428,0.011355809106986428,0.0,0.0
2015-11-30 09:30:00,656,-0.1549358064408724,-0.1549358064408724,0.0,,,0.011075457647757038,0.011075457647757038,0.0,0.0
2015-11-30 09:45:00,657,-0.15273079496378775,-0.15273079496378775,0.0,,,0.010845506450861069,0.010845506450861069,0.0,0.0
2015-11-30 10:00:00,658,-0.15129078746854838,-0.15129078746854838,0.0,,,0.010691155647465143,0.010691155647465143,0.0,0.0
2015-11-30 10:15:00,659,-0.1506607841893815,-0.1506607841893815,0.0,,,0.010590355122798387,0.010590355122798387,0.0,0.0
2015-11-30 10:30:00,660,-0.1506607841893815,-0.1506607841893815,0.0,,,0.010546254893256706,0.010546254893256706,0.0,0.0
2015-11-30 10:45:00,661,-0.15115578676587,-0.15115578676587,0.0,,,0.010546254893256706,0.010546254893256706,0.0,0.0
2015-11-30 11:00:00,662,-0.15232579285575149,-0.15232579285575149,0.0,,,0.0105809050736109,0.0105809050736109,0.0,0.0
2015-11-30 11:15:00,663,-0.15457580456706227,-0.15457580456706227,0.0,,,0.010662805499902605,0.010662805499902605,0.0,0.0
2015-11-30 11:30:00,664,-0.15822082353938624,-0.15822082353938624,0.0,,,0.01082030631969436,0.01082030631969436,0.0,0.0
2015-11-30 11:45:00,665,-0.16326084977272348,-0.16326084977272348,0.0,,,0.011075457647757038,0.011075457647757038,0.0,0.0
2015-11-30 12:00:00,666,-0.168750878348322,-0.168750878348322,0.0,,,0.011428259484090646,0.011428259484090646,0.0,0.0
2015-11-30 12:15:00,667,-0.17316090130249126,-0.17316090130249126,0.0,,,0.011812561484382542,0.011812561484382542,0.0,0.0
2015-11-30 12:30:00,668,-0.17550091348225424,-0.17550091348225424,0.0,,,0.01212126309117439,0.01212126309117439,0.0,0.0
2015-11-30 12:45:00,669,-0.17473590950040901,-0.17473590950040901,0.0,,,0.012285063943757798,0.012285063943757798,0.0,0.0
2015-11-30 13:00:00,670,-0.17149589263612122,-0.17149589263612122,0.0,,,0.012231513665028632,0.012231513665028632,0.0,0.0
2015-11-30 13:15:00,671,-0.16668086757391573,-0.16668086757391573,0.0,,,0.012004712484528487,0.012004712484528487,0.0,0.0
2015-11-30 13:30:00,672,-0.161460840403674,-0.161460840403674,0.0,,,0.011667660730174102,0.011667660730174102,0.0,-0.5917032081184264
